CustomerID,CustomerName,Address,Phone,CustSetupDate,Lat,Lng
XYPEXC,XYPEX CHEMICAL CORPORATION,13731 MAYFIELD PLACE RICHMOND  BC  V6V 2G9,6042735265,2020-01-27 12:48:07,49.1821875,-123.0722102
MATCON,MATCON DEMOLITION LTD.,2208 HARTLEY AVENUE COQUITLAM  BC  V3K 6X3,7789189304,2020-02-28 16:40:27,49.225541,-122.83358
SEARAY,SEARAY FOODS INC.,6511 GRAYBAR RD RICHMOND  BC V6W 1H3,6043038788,2020-02-03 16:12:00,49.1666556,-122.9903504
TRADEX,TRADEX TOURISM ABBOTSFORD SOCIETY,1190 CORNELL STREET ABBOTSFORD  BC  V2T 6H5,6045571478,2020-01-28 10:32:36,49.0240436,-122.3813333
AEGEAN,AEGEAN HOME SERVICES LTD.,220 EAST 45TH AVENUE VANCOUVER  BC  V5W 1X1,6043526383,2020-03-23 08:57:08,49.229153,-123.1007318
POWDRY,POWER DRYWALL (2005) LTD.,19855 98TH AVENUE LANGLEY  BC V1M 2X5,6046264900,2020-03-09 14:14:18,49.1809483,-122.6730368
ATHOUL,ATHOULA CONSTRUCTION LTD.,373D - 13988 CAMBIE ROAD RICHMOND  BC  V6V 2K4 BABBU,6047258171,2020-03-04 14:41:41,49.1839743,-123.0697486
CURVEC,CURVE CONSTRUCTION INC.,401 - 850 WEST HASTINGS STREET VANCOUVER  BC  V6C 1E1 RUKAYA ASHOUR,,2020-02-24 13:43:19,49.2837414,-123.110821
ECONOS,ECONOSPAN STRUCTURES CORP.,472 VLA ROAD CHASE  BC V0E 1M0,,2020-03-09 13:31:02,50.8202632,-119.6992977
GLOBA2,GLOBAL CONVENTION SERVICES LTD.,PO BOX 2329 SAINT JOHN  NB  E2L 1Y5,6043538442,2020-03-09 17:28:18,45.2665739,-66.0538796
LODAM,LODAM CONSTRUCTION,PO BOX 2502 STATION A ABBOTSFORD  BC  V2T 6R3,6045573865,2020-03-23 16:44:04,49.038448,-122.3562198
DUFFYB,DUFFY BAKER CONTRACTING,1277 COMMERCIAL WAY PENTICTON  BC  V2A 3H4,2504600326,2020-03-23 16:43:30,49.4812508,-119.5658707
IRONM1,IRON MOUNTAIN CONSTRUCTION GROUP LTD.,3936 GALER WAY PORT COQUITLAM  B.C.  V3B 2R2,6047634648,2018-02-07 10:11:46,49.2826928,-122.7639559
ATSTO,A.T. STORRS LTD.,1353 EAST PENDER STREET VANCOUVER  BC V5K 1V7,6047343211,2018-08-22 10:02:06,49.28060929999999,-123.0759288
RESSHO,THE RESTORATION SHOP - USE RESTOR,,,2020-03-09 09:53:15,,
PANCO1,PANTERA CONSTRUCTION LTD.,1625 PETERS ROAD NORTH VANCOUVER  BC V7J 1Y7,6046575693,2018-08-27 15:41:32,49.341264,-123.02923
TRUEMA,TRUE MARK INVESTMENTS,9450 222 STREET LANGLEY  BC   V1M 3T7,6043406816,2018-08-28 10:55:06,49.1741837,-122.6070274
ABBOTK,ABBOT KINNEY CONSTRUCTION MANAGEMENT LTD,101 - 15230 56TH AVENUE SURREY  BC V3S 5K7,6046445545,2019-06-17 14:26:45,49.104095,-122.800186
BCHOTE,BC HOTEL SERVICES LTD.,#529 - 1489 MARINE DRIVE WEST VANCOUVER  BC  V7T 1B8,6043061111,2018-08-22 10:06:56,,
MONDEV,MONDEVO CONTRACTING INC.,483 WEST 16TH AVENUE VANCOUVER  BC V5Y 1Z2,6048002858,2018-08-27 15:24:52,49.25705929999999,-123.1144798
SAJOIN,SAJO INC.,1320 GRAHAM BLVD MOUNT ROYAL  QC  H3P 3C8,5142905756,2018-08-28 10:26:52,45.5167025,-73.6402335
JERMAR,JERMAR DRYWALL LTD.,3224 BEVERLEY CRESCENT ABBOTSFORD  BC   V2S 4M5,7789522177,2018-08-22 15:09:48,49.0605758,-122.2623783
SYNCRA,SYNCRA CONSTRUCTION CORP.,301 - 4180 LOUGHEED HIGHWAY BURNABY  BC  V5C 6A7,6042983303,2019-05-22 10:51:15,49.2653914,-123.0110633
KILLAR,KILLARNEY HOLDINGS,777 WEST 66TH AVENUE VANCOUVER  BC  V6P 2R4,6047283531,2018-09-17 11:34:04,49.2112473,-123.1232692
KDSCON,KDS CONSTRUCTION,16250 20TH AVENUE  SURREY  BC V3S 9M8,6043450870,2017-06-19 16:42:51,49.0382904,-122.772489
KENDAL,KENDAL LIGHTING,#110 - 6780 DENNETT PLACE DELTA  BC V4G 1N4,,2018-08-22 15:16:25,,
KERRIS,KERRISDALE TOOL,6103 WEST BOULEVARD  VANCOUVER  BC V6M 3X3,6042668393,2017-06-19 16:43:06,49.2307563,-123.1558656
ILEVEL,iLEVEL MANAGEMENT INC,2001-38 DAN LECKIE WAY TORONTO  ON  M5V 2V6,4163420213,2018-08-22 14:09:17,43.6373952,-79.3978822
KINET1,KINETIC CONSTRUCTION,15 -10551 SHELLBRIDGE WAY  RICHMOND  BC  V6X 2W8,6047246702,2018-08-22 15:17:31,49.1866458,-123.1048032
KINET3,KINETIC EVENTS,183 TERMINAL AVE  VANCOUVER  BC V6A 4G2,,2017-06-19 17:06:13,49.2732445,-123.1012136
KINLOC,KINLOCH CONSTRUCTION LTD,3076 ADANAC STREET  VANCOUVER  BC V5K 2N7,7788857897,2017-06-19 17:06:29,49.2771525,-123.0396728
KITCH1,KITCHENER HOMES,1667 KITCHENER ST  VANCOUVER  BC V5L 2W1,7789687467,2019-03-25 10:25:01,49.2722222,-123.0705497
LEDCO1,LEDCOR CONSTRUCTION LTD.,500 - 1055 W. HASTINGS STREET VANCOUVER  BC V6E 2E9,6046817500,2020-02-12 09:42:09,49.284081,-123.1122382
LITTL1,LITTLE STAR,1480 BOUNDARY ROAD BURNABY  BC V5K 4T6,6049081357,2018-08-22 15:21:41,49.2717325,-123.0230938
LUCKY2,LUCKY 2A INVESTMENTS,998 THURLOW STREET VANCOUVER  BC V6E 1W6,6045687509,2018-08-22 15:23:10,49.2825526,-123.1274563
MACBET,MACBETH ROOFING,300-1375 WEST 6TH AVENUE  VANCOUVER  BC V6H 4A3,,2017-06-19 17:07:51,49.2664452,-123.1354264
MACLE1,MACLEOD BUILDERS,#2103 -  4416  64 AVENUE SE  CALGARY  AB T2C 2B3,,2018-02-07 10:15:33,,
MAERSK,MAERSK,8400 RIVER ROAD  DELTA  BC V4G 1B5,,2017-06-19 17:07:59,49.1496368,-122.9888278
MAGNOL,MAGNOLIA TREE SERVICE & LANDSCAPING,4451 SORENSON CRESCENT  RICHMOND  BC V6X 2V6,6047207477,2017-06-19 17:08:07,49.180646,-123.1263481
MANLE1,MANLEY DESIGN & CONSTRUCTION MANAGEMENT,101- 5967 206A STREET  LANGLEY  BC  V3A 8M1,6042023587,2018-08-22 15:27:12,49.1095578,-122.6516376
MANNIN,MANNING ELLIOTT LLP,11TH FL  1050 W. PENDER STREET VANCOUVER  BC V6E 3X7,,2018-08-22 15:33:26,49.2869867,-123.1194964
MARAIN,MARA INDUSTRIES,,,2017-06-19 17:08:25,,
MARCO3,MARCON GROUP,5645 - 199TH STREET  LANGLEY  BC V3A 1H9,6048351119,2019-05-22 10:51:02,49.1053148,-122.6714487
MARRCO,MARR CONTRACTORS LTD.,3689 TRINITY ST.  VANCOUVER  BC V5K 1G5,6042991462,2017-06-19 17:08:48,49.2899825,-123.0240597
MATRAC,MATRA CONSTRUCTION INC.,3909 CHARLES ST  BURNABY  BC V5C 5S7,,2017-06-19 17:08:52,49.2731832,-123.0182714
MCLARE,MCLAREN,200 - 649 HELMCKEN STREET VANCOUVER  BC V6B 5R1,,2018-08-22 15:36:48,49.278074,-123.1242749
METROC,METRO CAN CONSTRUCTION (PE) LTD,UNIT 520  10470 - 152 STREET SURREY  BC  V3R 0Y3,6045831174,2020-01-08 11:21:52,49.1927423,-122.800336
MIERAU,MIERAU CONTRACTORS,201-30444 GREAT NORTHERN AVE ABBOTSFORD  BC V2T 6Y6,,2018-08-22 15:40:51,49.0504131,-122.3800029
MISSIO,MISSION POSSIBLE,543 POWELL ST  VANCOUVER  BC V6A 1G8,6042534469,2017-06-19 17:12:05,49.2833216,-123.0923441
MITCH1,MITCHELL & ASSOCIATES,204-8667 MONTCALM STREET  VANCOUVER  BC V6P 4P9,7782884774,2017-06-19 17:12:01,49.20774489999999,-123.1366144
MLENV1,ML ENVIRO ROOFING,739-8623 GRANVILLE ST  VANCOUVER  BC V6P 5A2,6043399498,2017-06-19 17:11:53,49.2081904,-123.1409042
MONARC,MONARCH FLOORING,#200-4363 DAWSON ST.  BURNABY BC V5C4B4,,2017-06-19 17:11:41,,
NASCO1,NASCO STAFFING SOLUTIONS,205 - 128 W PENDER STREET VANCOUVER BC  V6B 1R8,6046832512,2018-09-24 12:20:00,49.2815812,-123.1100452
NEWFOR,NEWFORM CONSTRUCTION LTD.,2712 163A St SURREY  BC; V3Z 6R8,7788858456,2018-03-21 12:04:40,49.0512316,-122.7694821
NOBLE1,NOBLE CORPORATION,200 - 4308 DAWSON STREET  BURNABY  BC V5C 4B6,6042941012,2018-02-07 10:19:33,49.2643182,-123.0084734
NORTH1,NORTHERN TOUCH LANDSCAPING,1111 - 14TH STREET WEST NORTH VANCOUVER  BC V7P 1J9,6043137869,2017-11-06 15:48:35,49.32102219999999,-123.1053994
NORTH2,NORTHMARK MECHANICAL SYSTEMS,103 - 8410 ONTARIO STREET VANCOUVER  BC V5X 4S6,6047156381,2018-11-20 14:16:45,49.2075182,-123.10624
OCEAN1,OCEAN WEST CONSTRUCTION LTD.,628 WEST 12TH AVE  VANCOUVER  BC V5Z 4P5,6048300515,2017-06-19 17:10:16,49.2601758,-123.1183251
OMICR1,OMICRON CONSTRUCTION LTD,595 BURRARD STREET VANCOUVER  BC  V7X 1L4,6046323350,2018-02-07 10:20:01,49.2860783,-123.1195179
INDGLA,INDUSTRIAL GLAZING,9678 - 284 STREET MAPLE RIDGE  BC  V2W 1L2,6048153769,2018-08-22 14:10:32,49.177921,-122.434088
ONNIC1,ONNI GROUP,200 - 1010 SEYMOUR STREET VANCOUVER  BC  V6B 3M6,6046027711,2019-12-09 10:40:00,49.27833829999999,-123.1221443
MERCRO,MERCROFT CONSTRUCTION LTD.,3116 - 1225 KINGSWAY AVENUE PORT COQUITLAM  BC  V3C 1S2,7782166666,2018-08-22 15:37:13,49.24776110000001,-122.7439736
TESLAM,TESLA MOTORS CANADA ULC,1712 POWELL STREET VANCOUVER  BC  V5L 1H7,7787928599,2019-09-25 17:32:20,49.2837439,-123.0695783
OPTOS1,OPTO SECURITY INC.,420 - 1280 BOULEVARD LEBOURGNE QUEBEC  QC G2K 2G2,5819943534,2018-02-07 10:20:42,46.836372,-71.2966708
PACIFE,PACIFEX CONTRACTING LTD.,13341 58B AVE  SURREY  BC V3X 2N7,,2017-06-19 16:58:06,49.10938489999999,-122.8542632
PACIF1,PACIFIC EDGE LANDSCAPING SOLUTIONS,12653 14B AVENUE  SURREY  BC V4A1J7,6048381400,2017-06-19 16:59:06,49.0292815,-122.8714184
PACIF4,PACIFIC SOLUTIONS CONTRACTING,220 PRIOR ST  VANCOUVER  BC V6A 2E5,,2018-08-27 15:40:31,49.2764833,-123.0984656
PANTH1,PANTHER CREATIVE INC.,112-1533 BROADWAY STREET PORT COQUITLAM  BC V3C 6P3,6046811298,2018-07-23 09:46:53,49.2427377,-122.76457
PEAKC1,PEAK CONCRETE CUTTING & CORING,PO BOX 888 SQUAMISH  BC  V8B 0A6,6043154832,2019-08-19 15:00:53,49.6989762,-123.152538
PERFO1,PERFORMANCE CONSTRUCTION,1150 - 21331 GORDON WAY RICHMOND  BC V6W 1J9,,2019-05-22 16:09:31,49.167799,-122.9879599
VANPRO,VANCOUVER PROSTYLE CONTRACTORS LTD.,150 - 19950 - 88TH AVENUE LANGLEY  BC  V1M 0A5,7783896506,2018-08-28 11:04:40,49.1653607,-122.6693142
CANFOR,CANADIAN FOREST PRODUCTS LTD.,100 - 1700 WEST 75TH AVENUE VANCOUVER  BC  V6P 6G2,6046615282,2018-11-02 17:18:07,49.205866,-123.147707
PERKI1,PERKINS CONSTRUCTION,1520 RAND AVENUE  VANCOUVER  BC V6P 3G2,6043884310,2017-06-19 16:56:45,49.2045807,-123.141833
PINIO1,PINION PINE DESIGN,2-851 KEEFER ST  VANCOUVER  BC V6A 1Y8,7789953990,2018-02-07 10:22:34,49.2793328,-123.0860285
PINNA1,PINNACLE INTERNATIONAL,300 - 911 HOMER ST  VANCOUVER  BC V6B 2W6,6048345838,2017-06-19 16:56:27,49.277702,-123.119358
PRIST1,PRISTINE GREEN LANDSCAPING,1348 E. 7TH AVENUE  VANCOUVER  BC V5N 1R7,7787727112,2018-02-07 10:23:26,49.2639785,-123.0764209
PROAC1,PROACTIVE HAZMAT,101 - 9295 198TH STREET LANGLEY  BC V1M 3J9,7782550228,2019-05-07 10:05:40,49.1717455,-122.6750161
RFOUR1,R FOUR CONTRACTING LTD.,7185 11TH AVENUE  BURNABY  BC V3N 2M5,6049682930,2017-06-19 16:55:21,49.2121352,-122.9455471
SCOTT1,SCOTT CONSTRUCTION GROUP,SUITE 1750 - 3777 KINGSWAY  BURNABY  BC V5H 3Z7,,2020-02-03 13:10:09,49.2330268,-123.0221921
CHRIST,CHRIST CHURCH CATHEDRAL,SUITE 1750 - 3777 KINGSWAY  BURNABY  BC V5H 3Z7,6048163135,2018-02-07 09:52:06,49.2330268,-123.0221921
SEKOC1,SEKO CONSTRUCTION,106 - 7088 VENTURE STREET DELTA  BC V4G 1H5,6049992311,2018-08-28 10:30:00,49.1309249,-123.021685
SPORT1,SPORTS FLEET VENTURES INC,2016 ONTARIO ST  VANCOUVER  BC V5T 2W7,7782297760,2017-06-19 16:52:24,49.2670946,-123.1045142
SOLEFO,SOLE FOODS,#210 - 128 WEST HASTINGS ST VANCOUVER  BC  V6B 1G8,7782289566,2018-08-28 10:35:08,,
SSE000,SSE,208 - 2990 BOULDER STREET ABBOTSFORD  B.C.  V2T 3P8,6048557566,2018-08-28 10:42:14,49.0561491,-122.3285554
STAGEF,STAGEFAB CUSTOM MANUFACTURING ,201-7475 HEDLEY AVENUE  BURNABY  BC V5E 2P7,6044321051,2017-06-19 16:52:03,49.2158439,-122.9679605
STARWO,STARWORKS,276 SW MARINE DR  VANCOUVER  BC BC V5X 2R5,6048798457,2017-06-19 16:51:53,49.210857,-123.1119509
STRAIG,STRAIGHT EDGE,1031 CALEDONIA AVENUE  NORTH VANCOUVER  BC V7G 1T4,,2017-06-19 16:51:10,49.3162998,-122.9526702
STUAR1,STUART OLSON DOMINION,300 - 13777 COMMERCE PKWY RICHMOND  BC V6V 2X3,6043137597,2018-08-28 10:46:08,49.1764871,-123.0713622
SUGOI0,SUGOI ,144 EAST 7TH AVENUE  VANCOUVER  BC V5T 1M6,6048750887,2018-02-07 10:29:11,49.26450519999999,-123.1018271
SUNWES,SUNWEST DRYWALL & STUCCO (2002),15120 SPENCER CRT  SURREY BC V3S 5Z8,,2017-06-19 16:50:33,49.1566988,-122.8041332
SYNLA1,SYNLAWN WEST COAST,21650 50B AVE  LANGLEY  BC V3A 8W8,7782462209,2018-07-10 14:57:34,49.0943124,-122.6231861
TAKTC1,TAKT CONSTRUCTION SERVICES LTD,1349 MATHERS AVE  WEST VANCOUVER  BC V7T 2G5,7788707221,2017-06-19 16:50:17,49.3387,-123.1526351
TCSCON,TCS CONSTRUCTION,918  BURNABY ST  VANCOUVER  BC V3L 4W1,,2017-06-19 16:50:10,49.2785081,-123.1304222
TECKRE,TECK RESOURCES LIMITED,3300 - 550 BURRARD ST VANCOUVER BC V6C 3A8,,2018-08-28 10:50:06,49.2858307,-123.1185085
THEFAB,THE FAB GROUP,1638 WEST 1ST AVENUE  VANCOUVER  BC V6J 1G1,,2017-06-19 16:48:52,49.2704628,-123.1417334
THERES,THE RESET TEAM,95 MURAL STREET  RICHMOND HILL  ON L4B 3G2,,2017-06-19 16:48:45,43.8620629,-79.3809606
TSRPRO,TSR PROPERTY SERVICES LTD.,280 RICHARDS STREET  VANCOUVER BC V6B 4Y2,6048416044,2017-06-19 16:46:52,49.2843804,-123.111387
VANCIT,VANCITY CREDIT UNION,183 TERMINAL AVENUE  VANCOUVER  BC V6A 4G2 BELINDA,6047082859,2018-02-13 12:02:56,49.2732445,-123.1012136
VANCO1,VANCOUVER GIANTS,100 NORTH RENFREW STREET  VANCOUVER  BC V5K 3N7,,2018-08-28 11:02:25,49.285843,-123.0426334
VANCO2,VANCOUVER HOME DEPOT 7042,900 TERMINAL AVE  VANCOUVER  BC V6A 4G4,,2018-08-28 11:03:09,49.2685874,-123.0835506
VENTA1,VENTANA CONSTRUCTION,3875 HENNING DR  BURNABY  V5C 6N5,6042919000,2019-07-09 13:22:09,49.2642527,-123.0193335
VILLAE,VILLA ELECTRIC (1980) LTD,UNIT 3 - 5492 PRODUCTION BLVD SURREY   BC V3S 8P5,,2018-08-28 11:15:53,49.1021309,-122.6812638
WALMCL,WALES MCLELLAND CONSTRUCTION COMPANY (1988) LTD.,6211 FRASERWOOD PLACE RICHMOND  BC V6W 1J2,6049925663,2019-07-17 12:38:52,49.1690614,-122.984376
CHAMIR,CHAMPION IRONWORKS BC LTD.,700 - 26310 FRASER HWY ALDERGROVE  BC  V4W 0A6,7788783674,2018-08-22 10:45:08,49.05974,-122.49514
HELPSP,HELPING SPIRIT LODGE SOCIETY,3965 DUMFRIES STREET VANCOUVER  BC V5N 5R3,6048746629,2018-08-22 14:00:56,49.2498454,-123.0735448
VANUMB,VANCOUVER UMBRELLA INC.,12240 HORSESHOE WAY  UNIT 7 RICHMOND  BC  V7A 4X9,6042773805,2018-08-28 11:05:18,49.123611,-123.0993205
KAMEAC,KAMEA CONTRACTING LTD.,1500 - 701 WEST GEORGIA STREET VANCOUVER  BC  V7Y 1G5,7788361273,2019-09-18 15:50:04,49.2833984,-123.117535
POLWES,POLWEST WINDOW & DOOR INSTALLATION LTD.,1320 CAMPION LANE PORT MOODY  BC  V3H 4B1,6047258101,2018-08-29 15:44:42,49.291838,-122.821584
WALBUR,WALBURG CONTRACTING LTD.,201 WARRICK STREET  COQUITLAM  BC V3K 6C1,6042291509,2017-06-19 16:44:54,49.2353226,-122.8298831
POWELL,POWELL STREET FESTIVAL SOCIETY,410 - 111 W. HASTINGS STREET VANCOUVER  BC  V6B 1H4,6047399388,2018-08-28 07:54:11,49.2834753,-123.1113862
WELLIN,WELLINGTON,101 - 1399 FOUNTAIN WAY VANCOUVER  BC V6H 3T3,,2018-08-28 11:18:37,49.2678375,-123.1351629
WESBAN,WESBANG CONSTRUCTION LTD,SUITE 505  8248 LANSDOWNE ROAD RICHMOND   BC. V6X 3Y9,6047677918,2018-08-28 11:19:32,49.1733696,-123.1330029
MARSHD,MARSH DESIGNS,201 - 1500 MARINE DRIVE NORTH VANCOUVER  BC  V7P 1T7,6044350710,2018-08-22 15:35:18,49.3241846,-123.1150197
WESTYO,WEST YORK DEVELOPMENTS,1119 - 808 NELSON ST VANCOUVER  BC V6Z 2H1,6048342472,2019-07-25 13:26:26,49.2831396,-123.1285778
WESTWO,WESTWOOD MECHANICAL,1016 JAY CRESCENT SQUAMISH  BC V8B 0P2,,2018-08-28 11:26:14,49.7477469,-123.1185031
WHITEW,WHITEWATER CONCRETE LTD.,145 GOLDEN DRIVE  COQUITLAM  BC V3K 6T1,7788472479,2019-06-17 14:33:22,49.2334429,-122.8216899
DISPKI,DISPOSAL KING LTD,13280 MITCHELL ROAD RICHMOND  BC V6V 1M7,7789392416,2018-08-22 10:57:09,49.2044426,-123.0762347
IMPARK,IMPARK,300 - 9940 LOUGHEED HWY BURNABY  BC  V3J 1N3,6044206446,2019-12-16 15:40:47,49.24563329999999,-122.8938414
FOURT1,FOURTH-RITE CONSTRUCTION,2609 PROGRESSIVE WAY  ABBOTSFORD  BC V2T 6H8,6048507684,2018-02-07 10:07:08,49.0499391,-122.3769055
LARKG1,LARK GROUP,1500 - 13737 96TH AVE SURREY  BC V3V 0C6,6043085708,2018-08-22 15:19:50,49.177373,-122.842668
PATHG1,PATH GENERAL CONTRACTING,21137 92A AVENUE  SURREY  BC V1M 2C2,7788996134,2017-06-19 16:57:15,49.17094119999999,-122.7585767
ZWILL1,ZWILLING HENCKELS,435 COCHRANE DRIVE  MARKHAM  ON L3R 9R5,6043667464,2018-02-07 10:37:37,43.842543,-79.3625718
ANDRE1,ANDREW LYNCH,455 WEST 18TH AVENUE  VANCOUVER  BC V5Y 2A9,,2017-07-10 16:27:09,49.255073,-123.113663
GREEVE,GREEN EVENT SERVICES,2206A 4TH STREET CALGARY  AB T2S 1W9,5872250077,2018-08-22 13:42:12,51.0331866,-114.0712679
SIGNAT,SIGNATURE WOODWORKING INC.,50012 RANGE ROAD 230 LEDUC COUNTY  EDMONTON AB  T0V 3M3,7809840642,2018-08-28 10:31:35,53.2836218,-113.2205863
METAEY,META EYEWEAR,200 - 1356 FRANCES STREET VANCOUVER  BC  V5L 1Z2,2508823775,2018-08-22 15:39:05,49.2793536,-123.0760547
PORTWA,PORTSIDE WAREHOUSING,16068 PORTSIDE RD RICHMOND  BC  V6W 0A1,6042799660,2018-08-28 07:52:29,49.15235329999999,-123.0374999
VASTOB,VASTO BUILDERS INC.,7750 LAWRENCE DRIVE BURNABY  BC  V5A 3M7,7788630406,2019-01-28 15:17:33,49.25980999999999,-122.941079
JONET1,JONET CONSTRUCTION LTD.,P.O. BOX 2084  ABBOTSFORD  BC V2T 3T8,6048545700,2018-02-07 10:12:40,49.038448,-122.3562198
ADSOU1,AD SOUTH TOWER DEVELOPMENT LP,OAK AND 14TH AVENUE   VANCOUVER  BC V6B 0N8,6046331723,2017-07-10 16:26:06,49.258739,-123.1267995
WALLF1,WALL - DO NOT USE,,,2018-08-28 11:17:29,,
VILLA1,VILLA ROOFING & SHEET METAL LTD,#103 - 8380 ST. GEORGE STREET VANCOUVER  BC  V5X 3S7,,2018-02-07 10:35:58,,
CIRCA1,CIRCADIAN,201-1312 KETCH COURT COQUITLAM  BC V3K 6W1,6043573712,2018-02-07 09:52:11,49.2274789,-122.8546271
INTRAC,INTRACORP C35 LIMITED PARTNERSHIP,900 - 666 BURRARD STREET  VANCOUVER  BC V6C 2X8,6048017000,2018-02-07 10:11:34,49.28187399999999,-123.124402
RMGFO1,RMG FORMWORK (2015) LTD.,4201 LOUGHEED HWY  BURNABY  BC V5C 3Y6,6042972110,2018-02-07 10:26:05,49.2676115,-123.0106754
SHAWNP,SHAWN PETTERSEN,715 KEEFER STREET VANCOUVER  BC  V6A 1Y6,6049708824,2017-09-06 16:11:33,49.279521,-123.0891228
DOLMAN,DOLMAN BRANDT POOLS LTD.,102 - 5735 HAMPTON PLACE VANCOUVER  BC  V6T 2G8,6049284375,2018-08-22 10:59:04,49.2585987,-123.2350083
SPOTO1,SPOT ON SERVICES INC.,3219 ROYAL AVENUE  NORTH VANCOUVER  BC V7K 1Y7,,2017-06-19 16:52:20,49.3383937,-123.0547659
GWPROP,GW PROPERTY SERVICES LTD,303 WEST 5TH AVENUE VANCOUVER  BC V5Y 1J6,6043405131,2018-08-22 13:49:31,49.2668381,-123.1113938
INDIAN,INDIAN SUMMER ART SOCIETY,201 - 1880 FIR STREET VANCOUVER  BC  V6J 3B1,6042839172,2018-08-22 14:10:54,49.26948059999999,-123.1409961
XLNTRE,XLNT REMOVAL SERVICES,7924 EDMONDS STREET BURNABY  BC  V3N 1C2,7785510491,2018-08-22 15:59:14,49.2264946,-122.9359256
PERRY1,PERRY RINK,12714 15TH AVENUE  SURREY  BC V4A 1K4,,2017-06-19 16:56:40,49.0296439,-122.8694465
COSEN1,COSENTINO CENTER VANCOUVER,#152  8518 GLENLYON PARKWAY  BURNABY  BC V5J 0B6,,2018-02-07 09:53:07,,
ETHER1,ETHERIDGE HOME RENOVATIONS,2114 PARKER ST  VANCOUVER  BC V5L 2L7,,2018-02-07 10:00:35,49.27548890000001,-123.0613639
QUORU1,QUORUM CONSTRUCTION,5350 272ND STREET  LANGLEY  BC V4W 1S3,,2017-06-19 16:55:41,49.0990651,-122.4699906
IRLCO1,IRL CONSTRUCTION LTD.,683 MOBERLY ROAD  VANCOUVER  BC V5Z 4A4,6043401655,2018-02-07 10:11:40,49.2665588,-123.1199649
AMECC1,AMEC CUTTING & CORING LTD.,650 DERWENT WAY  DELTA  BC V3M 5P8,6044384413,2017-07-10 16:26:52,49.1796745,-122.9297752
AMERE1,AMERESCO CANADA INC.,360 - 2608 GRANVILLE STREET  VANCOUVER  BC V6H 3V3,7787241508,2017-07-10 16:26:56,49.2623439,-123.1383906
GROWCI,GROWING CITY,102 - 326 E. KENT SOUTH VANCOUVER  BC  V5P 2S7,8559326676,2017-08-29 15:43:14,49.208027,-123.0695948
PMCLOG,PMC LOGISTICS INC.,7542 PROGRESS WAY DELTA  BC  V4G 1E9,6049409828,2019-07-30 00:00:00,49.1345438,-123.0153041
FRASRV,FRASERWAY RV,747 CLIVEDEN PLACE DELTA  BC  V3M 6C7,6046363053,2018-08-22 12:32:06,49.1708319,-122.9552556
NAIKOO,NAIKOON CONTRACTING LTD.,302 - 350 EAST ESPLANADE NORTH VANCOUVER  BC  V7L 1A4,7783401566,2019-05-03 16:02:46,49.3083481,-123.0730027
1WEST,1 WEST HASTINGS HOLDING LTD.,788 RICHARDS STREET VANCOUVER  BC  V6B 3A4,6046882300,2018-08-14 09:07:29,49.2804843,-123.1169885
FIRCAN,FIRST CANADA ULC,17535 55B AVE SURREY  BC  V3S 5V2,6045756636,2019-07-30 00:00:00,49.1035195,-122.7367736
POSILI,POSITIVE LIVING FRASER VALLEY SOCIETY,108 - 32883 SOUTH FRASER WAY ABBOTSFORD  BC  V2S 2A6,6048541101,2019-09-25 13:19:35,49.0515687,-122.3130417
ALTOC1,ALTO CONSTRUCTION LTD.,720 - 999 WEST BROADWAY VANCOUVER  BC   V5Z 1K5,6047384455,2019-05-22 16:10:54,49.2636513,-123.1261616
ARTIS1,ARTISAN INTERIOR CONTRACTING,21331 GORDON WAY  RICHMOND  BC V6W 1J9,,2017-06-19 16:05:32,49.1678005,-122.9878654
SEICO1,SEI CONCRETE FORMWORK,949 SHERWOOD AVENUE  COQUITLAM  BC V3K 1A9,,2017-06-19 16:54:11,49.2356411,-122.8695751
VANBR1,VAN BROTHERS FORMING LTD,#7 19102 27TH AVE SOUTH  SURREY  BC V3Z 5T1,,2018-02-07 10:34:07,,
GUILDF,GUILDFORD LODEN GREEN DEVELOPMENT INC,200 - 4308 DAWSON STREET  BURNABY  BC V5C 4B6,6042941012,2017-06-19 16:35:43,49.2643182,-123.0084734
BLACK1,BLACKFISH HOMES,107 - 1305 WELCH STREET NORTH VANCOUVER  BC V7P 1B3,,2018-05-01 09:19:37,49.317108,-123.1109902
GOVANB,GOVAN BROWN CONSTRUCTION,306 WATER STREET  UNIT 1 VANCOUVER  BC  V6B 1B6,6045593433,2019-06-17 14:29:05,49.2842679,-123.1091169
TILTT1,TILT-TECH CONSTRUCTION,320 - 34077 GLADYS AVENUE  ABBOTSFORD  BC V2S 2E8,,2018-02-07 10:31:15,49.0445751,-122.2812178
PACIF2,PACIFIC PROPERTY GROUP INC.,208 - 828 HARBOURSIDE DRIVE NORTH VANCOUVER  BC  V7P 3R9,7788630406,2018-08-27 15:38:40,49.3147283,-123.0956615
RENDI1,RENDITION DEVELOPMENTS INC.,302 - 1220 EAST PENDER STREET VANCOUVER  BC V6A 1W8,,2020-03-23 09:12:02,49.2800498,-123.0964744
EAGLES,EAGLE SHEET METAL LTD.,104 - 408 EAST KENT AVE SOUTH VANCOUVER  BC  V5X 2X7,6043232460,2018-08-22 12:22:35,49.2080085,-123.0694669
