Customer,TermsCode,CustomerName,Address,Cityline,Contact,Phone,DiscountType,SalesCode,DateLastActive,Taxable,SalesTaxExemptNo,InvoiceTaxExemptNo,CreditLimit,YTDInterest,YTDSales,Balance,PrintStatement,CustomerType,InvoiceFormat,DefaultOtFactor,SuspendService,CustSetupBy,CustSetupDate,Fax,EmailAddress,LocationId,ShareAcrossLocations,Locality,ETimeCardStyle,Website
VICTO1,A,VICTOR ERIC PREMIUM HOMES LTD,15 EAST 3RD AVENUE ,VANCOUVER, BC V5T 1C5,,6046770021,,,2019-07-05 00:00:00,False,,,5000,0,2001.9,0,True,O,A,50,False,ACCREC1,2018-02-07 10:35:52,,PAYABLE@VICTORERIC.COM, JASUNCION@VICTORERIC.COM,1,False,,0,
MARMON,A,MARMONT CONSTRUCTION SERVICES LTD,7664 WINSTON STREET,BURNABY, BC  V5A 2H4,,6044220643,,,2018-10-01 00:00:00,True,,,5000,0,0,0,True,O,A,50,False,ACCREC1,2018-11-02 13:39:40,,INVOICES@MARMONTCONSTRUCTION.COM,1,False,,0,
EASTWO,A,EASTSIDE WORKS,57 EAST HASTINGS ST,VANCOUVER, BC V6A 0A7,,6046204587,,,2020-02-29 00:00:00,True,,,5000,0,13791.59,0,True,O,D,50,False,ACCREC1,2020-03-23 09:42:59,,FRANCK@EMBERSCANADA.ORG,1,False,,0,
SAVEON,A,SAVE ON MEATS,43 WEST HASTINGS STREET,VANCOUVER, BC  V6B 1G4,,6045693568,,,2018-10-19 00:00:00,True,,,2000,0,134.75,0,True,O,A,50,False,ACCREC1,2018-12-03 14:28:47,,ASH@MARKBRANDINC.COM,1,False,,0,
720485,A,720485 BC LTD.,11840 82 AVENUE,DELTA, BC  V4C 2C5,,7789687400,,SURR,2019-07-19 00:00:00,True,,,5000,0,4784.48,0,True,O,G,50,False,BOFFICE1,2019-06-17 14:25:34,,NEWAYDEVLTD@GMAIL.COM,2,False,,0,
BACON1,A,BACON APPRECIATION SOCIETY ,155 WEST BROADWAY  ,BURNABY, BC V5H 1P4,,,,,,False,,,0,0,0,0,True,O,A,50,True,SUPER,2017-06-19 16:05:54,,,1,False,,0,
HOLLAN,A,HOLLAND IMPORTS INC.,2306 MADISON AVENUE,BURNABY, BC  V5C 4Y9,,6042995741,,SURR,2018-10-23 00:00:00,True,,,5000,0,0,0,True,O,G,50,False,BOFFICE1,2019-05-22 16:08:38,,AP@HOLLANDIMPORTS.COM,1,False,,0,
WSSCOT,A,WS SCOTT STATION DEVELOPMENT LP,13328 104 AVENUE,SURREY, BC    V3T 1V4,,6043608527,,SURR,2019-12-07 00:00:00,True,,,8000,0,57874.68,0,True,O,A,50,False,ACCREC1,2020-03-02 11:03:44,,AP@WSGROUP.CA,2,False,,0,
BESTB1,A,BEST BUILDERS LTD.,1338 56TH ST ,DELTA, BC  V4K 2A4,,,,,2018-01-12 00:00:00,False,,,5000,0,1415.78,0,True,O,A,50,False,ACCREC1,2018-02-07 09:47:47,,ACCOUNTING@BESTBUILDERS.CA,1,False,,0,
GASMOC,A,GASMO CONTRACTING LTD.,407 - 733 WEST 14TH STREET,NORTH VANCOUVER, BC  V7M 0C6,,7789968254,,,2018-11-02 00:00:00,True,,,8000,0,431.2,0,True,O,A,50,False,ACCREC1,2018-11-07 12:34:10,,JGASMO@HOTMAIL.COM,1,False,,0,
FOURS1,A,FOURSQUARE WOODWORKING,301 - 1220 EAST PENDER STREET,VANCOUVER, BC  V6A 1W8,,6049280164,,,2018-11-01 00:00:00,True,,,1000,0,0,0,True,O,A,50,False,ACCREC1,2018-11-13 11:06:25,,B_INGLIS@TELUS.NET,1,False,,0,
REDEKO,A,REDEKOP DEVELOPMENT (EDMUND) CORP.,206 - 2636 MONTROSE AVENUE,ABBOTSFORD, BC  V2S 3T6,,7782460092,,,2020-03-13 00:00:00,True,,,50000,0,29794.04,0,True,O,G,50,False,ACCREC1,2019-12-16 16:15:02,,INVOICES@REDEKOPDEVELOPMENT.COM,2,False,,0,
CJSPA1,A,CJ'S PAINTING,938 BEATTY STREET ,VANCOUVER, BC V6Z 3G6,,,,,,False,,,0,0,0,0,True,O,A,50,False,MNOZICK,2017-06-19 16:22:53,,,1,False,,0,
WESCAN,A,WESCAN CONSTRUCTION & RENOVATION,451 EAST 60TH AVENUE ,VANCOUVER, BC V5X 2A1,,6046442384,,DOUG,2017-06-16 00:00:00,False,,,0,0,318.28,0,True,O,A,50,True,ACCREC1,2018-02-07 10:36:26,,WESCAN@MAIL.COM,1,False,,0,
HANSD1,A,HANS DEMO,12498 55TH AVENUE ,SURREY, BC V3X 3S9,,,,BRAD,2019-12-13 00:00:00,False,,,10000,0,3606.22,0,True,O,A,50,False,ACCREC1,2019-02-25 16:12:55,,INDY.RATTAN@HANSDEMO.CA; INFO@KNBACCOUNTING.COM;  HANSDEMOLITION@GMAIL.COM,1,False,,0,
URBAN1,A,URBAN ONE,301 - 611 ALEXANDER STREET ,VANCOUVER, BC V6A 1E1,,6048735100,,BRAD,2020-03-13 00:00:00,False,,,100000,0,173095.39,0,True,O,G,50,False,BOFFICE1,2019-05-22 10:51:08,,INVOICES@URBANONEBUILDERS.COM; SYUEN@URBANONEBUILDERS.COM,1,False,,0,
VANGOV,A,VANGO VAPES,11518 141A STREET,SURREY, BC  V3R 3K5,,6047801539,,,2018-11-16 00:00:00,True,,,5000,0,335.3,0,True,O,A,50,False,ACCREC1,2018-12-03 12:52:08,,ACCOUNTING@VANGOVAPES.COM;  KHIZER@VANGOVAPES.COM,1,False,,0,
ALMAM1,A,ALMA MATER SOCIETY OF UBC ,6133 UNIVERSITY BOULEVARD  ,VANCOUVER, BC  V6T 1Z1,,6048221204,,,,False,,,0,0,0,0,True,O,A,50,False,ACCREC1,2018-08-22 09:51:56,,ROBYNTUNG@AMS.UBC.CA; SANDRADIEWERT@AMS.UBC.CA,1,False,,0,
VANCON,A,VANCOUVER CONVENTION CENTRE,1055 CANADA PLACE,VANCOUVER, BC  V6C 0C3,,6046898232,,,2019-10-04 00:00:00,True,,,5000,0,3023.69,0,True,O,A,50,False,ACCREC1,2018-11-13 09:22:40,,AP@VANCOUVERCONVENTIONCENTRE.COM,1,False,,0,
PATTON,A,PATTON & COOKE CO.,#100 - 7795 128TH STREET,SURREY, BC  V3W 4E6,,6045915374,,SURR,2018-12-07 00:00:00,True,,,5000,0,2957.83,0,True,O,A,50,False,ACCREC1,2018-11-19 15:08:27,,JULIA@PATTONANDCOOKE.COM;  ELAINE@PATTONANDCOOKE.COM,1,False,,0,
ITCCO1,A,ITC CONSTRUCTION GROUP,#800 - 564 BEATTY STREET,VANCOUVER, BC V6B 2L3,,,,BRAD,2020-03-13 00:00:00,False,,,30000,0,20810.51,0,True,O,G,50,False,BOFFICE1,2019-05-21 15:30:09,,ACCOUNTING@ITC-GROUP.COM,1,False,,5,
SEAGA1,A,SEAGATE CONSULTING LTD,8661 - 201 STREET, UNIT #200,LANGLEY, BC V2Y 0G9,,6042401119,,BRAD,2018-11-09 00:00:00,False,,,0,0,38086.7,0,True,O,A,50,True,ACCREC1,2019-02-12 07:46:17,,BILLING@SEAGATECONSULTING.CA,1,False,,0,RAUSTIN@SEAGATECONSULTING.CA
RIZEA1,A,RIZE ALLIANCE (GOLD HOUSE) LP,3204 - 1055 DUNSMUIR STREET,VANCOUVER, BC  V7X 1L4,,6046391656,,,2020-03-13 00:00:00,True,,,30000,0,50955.99,0,True,O,G,50,False,BOFFICE1,2019-09-24 12:59:05,,E.TAGAYON@RIZEALLIANCE.COM; ACCOUNTING@RIZEALLIANCE.COM,1,False,,0,
PELLB1,A,PELL BUILDER INC.,7681 BARRYMORE DRIVE ,DELTA, BC V4C 4C8,,7789687467,,,,False,,,0,0,0,0,True,O,A,50,False,ACCREC1,2018-02-07 10:22:14,,KITCHENEROFFICE@TELUS.NET,1,False,,0,
TOWNL1,A,TOWNLINE CONSTRUCTION INC.,1212 - 450 SW MARINE DRIVE,VANCOUVER, BC  V5X 0C3,,6043278760,,,2020-03-13 00:00:00,True,,,10000,0,9688.65,0,True,O,G,50,False,ACCREC1,2019-07-31 15:04:53,,VANCOUVERAP@TOWNLINE.CA;  ANDREW.BUCHANAN@TOWNLINE.CA,1,False,,2,
GFLEN1,A,GFL ENVIRONMENTAL LTD,7890 VANTAGE WAY ,DELTA, BC V4G 1A7,,6049460506,,DOUG,2019-05-31 00:00:00,False,,,5000,0,2255.19,0,True,O,A,50,False,ACCREC1,2019-04-02 09:52:57,,APSHAREDSERVICES@GFLENV.COM,1,False,,0,
PARKLA,A,PARKLANE RIVER DISTRICT DEVELOPMENTS,910-1055 DUNSMUIR ST ,VANCOUVER, BC V7X 1L3,,,,,,False,,,0,0,0,0,True,O,A,50,False,MNOZICK,2017-06-19 16:57:24,,,1,False,,0,
GRYPH1,A,GRYPHON 4066 LP,6107 WEST BOULEVARD,VANCOUVER, BC V6M 3X3,,,,,2018-11-23 00:00:00,True,,,2000,0,107.8,0,True,O,A,50,False,ACCREC1,2019-03-25 10:09:59,,JACQUELINE@GRYPHONLIVING.COM; INVOICES@KINDREDCONSTRUCTION.COM,1,False,,0,
CCIRE1,A,CCI RENOVATIONS,129-1305 WELCH ST. ,NORTH VANCOUVER, BC V7P 1B3,,,,BRAD,2018-10-19 00:00:00,False,,,5000,0,9107.5,0,True,O,A,50,False,ACCREC1,2018-02-07 09:51:35,,ACCOUNTS@CCIRENOS.COM,1,False,,0,
DGSCON,A,DGS CONSTRUCTION COMPANY LTD.,A101 - 13761 - 116 AVENUE,SURREY, BC  V3R 0T2,,6043623565,,,2019-08-02 00:00:00,True,,,5000,0,6425.15,0,True,O,A,50,False,ACCREC1,2018-12-03 10:59:29,,KRIS@DGSCONSTRUCTION.COM,1,False,,0,
REBUI1,A,REBUILD CONSTRUCTION,1060 HOWE STREET ,VANCOUVER, BC V6Z 1P5,,,,,,False,,,0,0,0,0,True,O,A,50,False,ACCREC1,2019-04-02 09:46:23,,,1,False,,0,
CENTU1,A,CENTURA BUILDING GROUP,460 FRASER VIEW PLACE,DELTA, BC V3M 6H4,,6045286010,,,2020-03-13 00:00:00,False,,,15000,0,10123.54,0,True,O,G,50,False,ACCREC1,2019-11-04 12:40:32,,ACCOUNTS-PAYABLE@NIRADIA.COM,1,False,,0,
ATIRA2,A,ATIRA PROPERTY MANAGEMENT INC.,405 POWELL STREET,VANCOUVER, BC V6A 1G7,,6044398848,,,2019-11-29 00:00:00,False,,,25000,0,4938.17,0,True,O,A,50,False,ACCREC1,2018-09-18 13:02:07,,INVOICES@ATIRA.CA,1,False,,0,
FDGPRO,A,FDG PROPERTY MANAGEMENT LTD,5645 - 199TH STREET ,LANGLEY, BC V3A 1H9,,,,,,False,,,0,0,0,0,True,O,A,50,False,MNOZICK,2017-06-19 16:33:12,,,1,False,,0,
MAGIL1,A,MAGIL CONSTRUCTION PACIFIC,4405 CANADA WAY,BURNABY, BC V5G 1J3,,6048397275,,,2018-08-31 00:00:00,False,,,10000,0,29674.16,0,True,O,A,50,False,ACCREC1,2018-08-22 15:23:52,,MCP_PAYABLES@MAGIL.COM, BMORRISON@MCGROUP.CA,1,False,,0,
BRENT1,A,BRENTA CONSTRUCTION INC ,2810 NORLAND AVENUE  ,BURNABY, BC  V5B 3A6,,6044305887,,,2019-01-04 00:00:00,False,,,6000,0,231.6,0,True,O,A,50,False,ACCREC1,2018-08-22 10:25:49,,BRENTA@BRENTA.CA,1,False,,0,
ELLISD,A,ELLISDON - DO NOT USE,,,,,,,,False,,,0,0,0,0,True,O,A,50,False,ACCREC1,2018-02-07 09:56:34,,,1,False,,0,
GREENC,A,GREEN CLEAN (2016) INC., UNIT 13 - 5291 OAKMOUNT CRESC,BURNABY, BC V5H4S7,,,,,,False,,,0,0,0,0,True,O,A,50,False,ACCREC1,2018-02-07 10:09:51,,GREENCLEAN.NEW@GMAIL.COM,1,False,,0,
MIDFI1,A,MIDFIELD INTERACTIVE,64 HATT STREET,DUNDAS, ON L9H 7T6,,5198207356,,,2018-11-22 00:00:00,True,,,0,0,0,0,True,O,A,50,False,FRANCK,2018-11-22 17:14:37,,,1,False,,0,
JAYSEL,A,JAY SELINGER,17296  64A AVENUE,SURREY, BC  V3S 0P5,,7782415969,,,2018-12-07 00:00:00,True,,,1000,0,910.12,0,True,O,A,50,False,FRANCK,2019-01-03 13:07:23,,JAYSELINGER@HOTMAIL.COM,1,False,,0,
TROICO,A,TROICO HOME SOLUTIONS,102 - 1636 WEST 2ND AVENUE,VANCOUVER, BC  V6J 1H4,,6045450123,,,2019-01-04 00:00:00,True,,,0,0,2109.18,0,True,O,G,50,True,BOFFICE1,2019-05-22 16:04:21,,PAYABLES@TROICO.CA,1,False,,0,
VAPEWO,A,VAPEWORLD DISTRIBUTION LTD.,200-6501 PARK OF COMMERCE BLVD,BOCA RATON, FL  33487,,9547909416,,,2018-12-03 00:00:00,True,,,5000,0,0,0,True,O,A,50,False,ACCREC1,2019-01-02 13:55:10,,ACCOUNTING@GNLN.COM;  SOBLOY@GNLN.COM,1,False,,0,
SATUR1,A,SATURN 121 CONSTRUCTION INC.,407 - 837 WEST HASTINGS STREET,VANCOUVER, BC  V6C 1B6,,6049136121,,,2019-02-01 00:00:00,True,,,5000,0,2287.06,0,True,O,A,50,False,ACCREC1,2019-01-15 07:40:22,,INFO@SATURNCONSTRUCTION.CA;  SEANBAN@ARCOMCO.COM,1,False,,0,
KENAID,A,KENAIDAN CONTRACTING LTD.,240 - 4311 VIKING WAY,RICHMOND, BC  V6V 2K9,,9056702660,,,2020-03-13 00:00:00,True,,,50000,0,42767.79,0,True,O,G,50,False,BOFFICE1,2019-11-27 09:30:16,,RGERRISH@KENAIDAN.COM; ABHARDWAJ@KENAIDAN.COM;  MCARDONA@KENAIDAN.COM,1,False,,0,
SUNCO1,A,SUNCO DRYWALL LTD,#206A - 9785 192ND STREET ,SURREY, BC V4N 4C7,,6045133111,,DOUG,2017-09-08 00:00:00,False,,,10000,0,154332.54,0,True,O,A,50,False,ACCREC1,2018-02-07 10:58:41,,AP@SUNCODRYWALL.CA; VANCOUVER@SUNCODRYWALL.CA,1,False,,0,
MICHEL,A,MICHELS CANADA,1102  16 AVENUE,NISKU, AB  T9E 0A9,,6043636012,,,2019-03-08 00:00:00,True,,,7000,0,9900.9,0,True,O,A,50,False,ACCREC1,2019-04-24 14:18:45,,ACCOUNTSPAYABLE@MICHELSCANADA.COM;  JEREMYWOLLIN@MICHELSCANADA.COM,1,False,,0,
DSNSAF,A,DSN SAFETY INC.,P2109 - 511 ROCHESTER AVENUE,COQUITLAM, BC  V3K 0A2,ANDREW KUM,6044401099,,,2019-02-08 00:00:00,True,,,1000,0,458.16,0,True,O,A,50,False,ACCREC1,2019-01-30 08:29:03,,SALES@DESIGNSAFETY.CA,1,False,,0,
DRAMAS,A,DRAIN MASTER,3287 ARDINGLEY AVENUE,BURNABY, BC  V5B 4A5,,6047392000,,,2020-01-31 00:00:00,True,,,5000,0,0,0,True,O,A,50,False,ACCREC1,2020-01-23 15:52:59,,SALES@DRAINMASTERTRENCHLESS.COM,1,False,,0,
COLDEV,A,COLTER DEVELOPMENTS JV LTD.,3 - 11711 NO 5 ROAD,RICHMOND, BC  V7A 4E8,,6042772231,,,2019-01-18 00:00:00,True,,,8000,0,0,0,True,O,G,50,False,BOFFICE1,2019-05-22 15:58:07,,EMACKOWSKI@COLTERDEV.COM,1,False,,0,
MATRI1,A,MATRIX STEEL SERVICES,9079, JONES RD UNIT 2 ,RICHMOND, BC V6Y 4G9,,,,,,False,,,0,0,0,0,True,O,A,50,False,ACCREC1,2018-02-07 10:16:56,,JEANNG88@GMAIL.COM,1,False,,0,
ANIFUR,A,ANIZCO FURNITURE,250 TERMINAL AVENUE,VANCOUVER, BC  V6A 2L4,,6046822528,,,2019-02-01 00:00:00,True,,,5000,0,191.6,0,True,O,A,50,False,ACCREC1,2019-01-28 08:53:04,,SOPHIE@ANIZCO.COM,1,False,,0,
PPDRES,A,PPD RESTORATIONS,UNIT 12 - 1750 MCLEAN AVENUE,PORT COQUITLAM, BC V3C 1M9,,7783858617,,,2019-02-01 00:00:00,True,,,3000,0,155.68,0,True,O,G,50,False,BOFFICE1,2019-05-22 15:57:49,,WENDY@PPDLTD.CA,1,False,,0,
CHANDO,A,CHANDOS CONSTRUCTION LTD.,103 - 4180 LOUGHEED HWY,BURNABY, BC  V5C 6A7,,7804368617,,,2020-03-13 00:00:00,True,,,50000,0,136301.55,0,True,O,G,50,False,ACCREC1,2020-03-23 09:23:00,,ACCOUNTSPAYABLE@CHANDOS.COM,1,False,,0,
QUANT1,A,QUANTUS CMI,200B - 1228 HAMILTON STREET,VANCOUVER, BC V6B 6L2,,7788770990,,,2019-02-08 00:00:00,True,,,5000,0,1461.1,0,True,O,A,50,False,ACCREC1,2019-02-25 14:28:58,,INFO@QUANTUSCMI.COM;  JZINK@QUANTUSCMI.COM,1,False,,0,
LUNNYA,A,LUNNY ATMORE LLP ,#900-900 WEST HASTINGS STREET ,VANCOUVER, BC V6C 1E5,,,,,,False,,,0,0,0,0,True,O,A,50,False,ACCREC1,2018-02-07 10:15:13,,RECEPTION@LA-LAW.CA,1,False,,0,
KEITHP,A,KEITH PANEL SYSTEMS ,#2 - 40 GOSTICK PLACE ,NORTH VANCOUVER, BC V7M 3G3,,6049874499,,DOUG,2017-10-13 00:00:00,False,,,10000,0,26569.04,0,True,O,A,50,False,SUPER,2017-07-25 15:49:31,,ACCOUNTING@KEITHPANEL.COM,1,False,,0,
DONNE1,A,DONNELLY LANDSCAPES,326 STANLEY STREET ,NEW WESTMINSTER, BC V3M 5H2,,,,,2019-11-15 00:00:00,False,,,1000,0,4538.13,0,True,O,A,50,False,ACCREC1,2018-02-07 09:54:32,,ACCOUNTING@DONNELLYLANDSCAPES.COM,1,False,,0,
KLOND1,A,KLONDIKE CONTRACTING CORP,#300 - 1375 W 6TH AVENUE,VANCOUVER, BC V6H 0B1,,6047083337,,,2017-11-10 00:00:00,False,,,10000,0,3923.14,0,True,O,A,50,False,ACCREC1,2018-02-07 10:14:19,,ACCOUNTING@KLONDIKECONTRACTING.COM,1,False,,0,
WESGR1,A,WESGROUP CONTRACTING LTD.,910 - 1055 DUNSMUIR ST,VANCOUVER, BC V7X 1L3,,6046481800,,DOUG,2020-03-06 00:00:00,False,,,150000,0,148082.98,0,True,1,G,50,False,FRANCK,2020-01-23 12:26:43,,ACCOUNTSPAYABLE@WESGROUP.CA; AP-DEV@WESGROUP.CA,1,False,,2,
NEWCIT,A,NEW CITY CONTRACTING LTD,1109 VENABLES STREET,VANCOUVER, BC V6A 2E3,,6043669386,,BRAD,2017-09-01 00:00:00,True,,,5000,0,3349.98,0,True,O,A,50,False,ACCREC1,2019-04-02 10:04:16,,ACCOUNTANT@NEWCITYCONTRACTING.COM,1,False,,0,
LDJCON,A,LDJ CONTRACTING (2016) LTD.,10499 WILLOW GROVE,SURREY, BC  V4N 1V7,,6044189592,,,2019-11-22 00:00:00,True,,,8000,0,9938.01,0,True,O,A,50,False,ACCREC1,2019-02-25 09:22:28,,LDJCONTRACTING@RECEIPTBANK.ME,1,False,,0,
DMSHYD,A,DMS HYDRONIC MECHANICAL SYSTEMS LTD,7449 CONWAY AVENUE,BURNABY, BC  V5E 2P7,,6043698976,,,2019-12-31 00:00:00,True,,,20000,0,88784.36,0,True,O,A,50,False,ACCREC1,2020-01-13 11:27:40,,CHRISTINAGUANLAO@DMSHYDRONIC.COM;  VICCIMAGLIA@DMSHYDRONIC.COM,1,False,,0,
GWILSO,A,G WILSON CONSTRUCTION CO LTD,161 WEST 4TH AVENUE,VANCOUVER, BC  V5Y 1G4,,6048738013,,,2019-05-03 00:00:00,True,,,5000,0,311.36,0,True,O,A,50,False,ACCREC1,2019-05-15 09:49:44,,AP.GWILSON@TELUS.NET,2,False,,0,
TOPCOP,A,TOPCO PALLET RECYCLING LTD.,8 - 10619 TIMBERLAND ROAD,SURREY, BC  V3V 3T3,,6045822020,,,2020-03-13 00:00:00,True,,,20000,0,16646.97,0,True,O,A,50,False,FRANCK,2019-07-30 00:00:00,,ACCOUNTING@TOPCOPALLETS.CA,2,False,,0,
ALLAI1,A,ALLAIRE,245 - 9600 CAMERON STREET,BURNABY, BC V3J 7N3,,6044228718,,BRAD,2019-10-04 00:00:00,False,,,5000,0,184.28,0,True,O,A,50,False,ACCREC1,2017-10-10 08:56:01,,ACCOUNTING@ALLAIREGRP.COM,1,False,,0,
ROBINS,A,ROBIN SURCESS,590 WEST KINGS ROAD,NORTH VANCOUVER, BC V7N 2M4,,6042302777,,,2017-08-04 00:00:00,False,,,2000,0,823.13,0,True,O,A,50,False,ACCREC1,2018-02-07 10:26:21,,ROBINSURCESS@GMAIL.COM,1,False,,0,
TRUSPA,A,TRUSPACE DESIGN,9323 - 47 STREET NW,EDMONTON, AB T6B 2R7,,2509750754,,,2019-04-12 00:00:00,True,,,10000,0,2158.59,0,True,O,G,50,False,BOFFICE1,2019-05-22 15:58:24,,INVOICES@TRUSPACE.CA;  CHERYL.COLLINS@TRUSPACE.CA,1,False,,0,
HANSO1,A,HANSON INTERNATIONAL,#218, 810 QUAYSIDE DRIVE ,NEW WESTMINSTER, BC V3M 6B9,,6043760291,,,2020-03-13 00:00:00,False,,,3000,0,5076.81,0,True,O,A,50,False,JNORTE,2018-02-20 14:54:32,,ACCOUNTS.BC@CANADAHANSON.COM,1,False,,0,
AAEXCA,A,A & A EXCAVATING LTD.,5530 FOREST STREET,BURNABY, BC V5G 3X3,,7782884877,,,2020-03-13 00:00:00,True,,,10000,0,7209.24,0,True,O,G,50,False,BOFFICE1,2019-06-17 14:26:34,,AAEX1985@GMAIL.COM,1,False,,0,
TAMGMT,A,TA MANAGEMENT LTD,300 - 1111 WEST GEORGIA STREET,VANCOUVER, BC V6E 4M3,,,,,2019-12-06 00:00:00,True,,,5000,0,7562.32,0,True,O,A,50,False,ACCREC1,2019-03-20 16:54:29,,ACCOUNTSPAYABLE@TA-MANAGEMENT.COM,1,False,,0,
DONSI1,A,DON SIMPSON CONSTRUCTION,509 EAST 30TH AVENUE,VANCOUVER, BC   V5V 2V7,,6047606080,,,2019-06-28 00:00:00,False,,,1000,0,6809.42,0,True,O,A,50,False,ACCREC1,2018-11-14 09:41:56,,DONSIM01@SHAW.CA,1,False,,0,
21CENT,A,21ST CENTURY ROOFERS LTD.,20094 FERNRIDGE CRESCENT,LANGLEY, BC  V2Z 1X4,,6043078592,,SURR,2019-09-13 00:00:00,True,,,5000,0,12698.06,0,True,O,A,50,False,BOFFICE1,2019-10-10 17:08:32,,ANDREW@21STCENTURY.CA;  MARYANNE@21STCENTURY.CA,2,False,,0,
TYPHO1,A,TYPHON CUTTING AND CORING,430 ENGLISH BLUFF ROAD,DELTA, BC  V4M 2N2,,6048390914,,,2019-08-30 00:00:00,False,,,2000,0,194.68,0,True,O,A,50,False,BOFFICE1,2018-02-19 16:06:20,,TYPHONINVOICING@GMAIL.COM,1,False,,0,
ARGOSA,A,ARGO SAFETY SERVICES LTD.,411 - 1150 29TH STREET EAST,NORTH VANCOUVER, BC  V7K 3E2,,6049966120,,,2019-05-31 00:00:00,True,,,0,0,18153.12,0,True,O,A,50,True,ACCREC1,2019-07-10 10:43:41,,ARGOSAFETY@OUTLOOK.COM,1,False,,0,
DYNAST,A,DYNASTY TRAFFIC LTD.,30041 HARRIS ROAD,ABBOTSFORD, BC  V4X 1Y9,,6043625000,,,2019-04-26 00:00:00,True,,,0,0,1141.28,0,True,O,A,50,True,FRANCK,2019-07-30 00:00:00,,ACCOUNT@DYNASTYTRAFFIC.COM; CMELIEN@DYNASTYTRAFFIC.COM,2,False,,0,
KANATA,A,KANATA PROJECT,1726 EAST HASTINGS STREET ,VANCOUVER, BC V5L 1S9,,6043203312,,,,False,,,0,0,0,0,True,O,A,50,False,MNOZICK,2017-06-19 16:42:46,,,1,False,,0,
NOVAC1,A,NOVACOM BUILDING PARTNERS LTD.,101-18663 52ND AVE ,SURREY, BC  V3S 8E5,,6042737303,,,2019-12-06 00:00:00,False,,,10000,0,18618.75,0,True,O,A,50,False,ACCREC1,2018-09-11 14:54:53,,ACCOUNTING@NOVACOM.CA,1,False,,0,
NOBLEW,A,NOBLE WEST CONTRACTING LTD.,11241 PRINCESS STREET,MAPLE RIDGE, BC  V2X 1N3,,6048363260,,,2019-12-13 00:00:00,True,,,2000,0,4516.54,0,True,O,A,50,False,ACCREC1,2019-04-29 11:40:30,,GARY@NOBLEWESTCONTRACTING.COM,1,False,,0,
DECOCO,A,DECO CONSTRUCTION & MAINTENANCE LTD.,26023 36 AVENUE,ALDERGROVE, BC  V4W 2A9,,6047606340,,,2019-04-17 00:00:00,True,,,2500,0,0,0,True,O,A,50,False,ACCREC1,2019-04-17 11:38:24,,DCMAINTENANCE4@GMAIL.COM,1,False,,0,
PEQIS1,A,PEQISH FOOD COMPANY,4446 HERMITAGE DRIVE  ,RICHMOND, BC V7E 4N4,,6048613999,,,2018-12-14 00:00:00,False,,,5000,0,0,0,True,O,A,50,False,ACCREC1,2018-02-07 10:22:23,,KTO@PEQISH.COM,1,False,,0,
PRENT1,A,PRENTICE HOPE AND LAND,980 SHERWOOD LANE ,WEST VANCOUVER, BC V7V 3X9,,,,,,False,,,0,0,0,0,True,O,A,50,False,ACCREC1,2018-02-07 10:23:20,,FERGUS@FERGUSPRENTICE.COM,1,False,,0,
RIGGI1,A,RIGGIT (CREW CALL) SERVICES,8021 ENTERPRISE STREET,BURNABY, BC V5A 1V5,,6046961481,,,2020-02-21 00:00:00,False,,,10000,0,8297.62,0,True,O,G,50,False,BOFFICE1,2019-07-02 11:57:35,,NEETU@RIGGIT.COM,1,False,,0,
RAREIN,A,RARE INDIGO VENTURES,117 - 3823 HENNING DRIVE,BURNABY, BC  V5C 6P3,,6047326644,,JN,2017-04-28 00:00:00,True,,,3000,0,937.52,0,True,O,A,50,False,ACCREC1,2018-08-28 08:00:15,6047326665,DENNIS@RAREINDIGO.COM,1,False,,0,
101WES,A,101 WEST HASTINGS HOLDINGS,501 - 1067 WEST CORDOVA STREET,VANCOUVER, BC  V6C 1C7,,7789808818,,,2020-01-24 00:00:00,True,,,1000,0,1348.58,0,True,O,A,50,False,ACCREC1,2018-12-05 13:07:14,,AP-WOODWARDS@WESTBANKCORP.COM;  JAY@WESTBANKCORP.COM,1,False,,0,
PACWES,A,PACIFIC WEST SYSTEMS SUPPLY LTD.,20109 LOGAN AVENUE,LANGLEY, BC V3A 4L5,,6045342060,,,2017-08-11 00:00:00,True,,,5000,0,490.05,0,True,O,A,50,False,SUPER,2017-07-10 17:33:26,6045348063,APVENDOR@PACWESTSYSTEMS.COM,1,False,,0,INFO@PACWESTSYSTEMS.COM; JASON@PACWESTSYSTEMS.COM
SHIELD,A,SHIELD MASONRY LTD.,9013 SHAUGHNESSY STREET,VANCOUVER, BC  V6P 6R9,,7788594634,,,2019-12-20 00:00:00,True,,,5000,0,16866.26,0,True,O,A,50,True,ACCREC1,2019-12-02 11:54:10,,ACCOUNTING@SHIELDMASONRY.COM; CHRIS@SHIELDMASONRY.COM,1,False,,0,
CONRAD,A,CONRAD'S HARDWOOD & INTERIOR FINISHING,107 - 2958 WHISPER WAY,COQUITLAM, BC  V3E 3S7,,7788954072,,,2019-04-24 00:00:00,True,,,1000,0,0,0,True,O,A,50,False,ACCREC1,2019-05-22 11:30:05,,CONRADAMARK@GMAIL.COM,1,False,,0,
MARCO1,A,MARCON - DO NOT USE,,,,,,,,False,,,0,0,0,0,True,O,A,50,False,ACCREC1,2018-02-07 10:16:13,,,1,False,,0,
